Year,Subregion,Species_CD,Abundance,Relative Abundance ,Effort
2005,4,391,0,NaN,0
2006,1,391,0.5,1.05E-05,193
2006,2,391,0,0,62
2006,3,391,0,0,23
2006,4,391,3,1.80E-05,262
2007,1,391,0,0,181
2007,2,391,0,0,66
2007,3,391,0,0,38
2007,4,391,0,NaN,0
2008,1,391,1,1.63E-05,221
2008,2,391,1,3.71E-05,78
2008,3,391,0.5,4.57E-05,41
2008,4,391,2,6.98E-06,353
2009,1,391,0.5,5.34E-06,257
2009,2,391,0.5,9.91E-06,107
2009,3,391,0,0,55
2009,4,391,0,NaN,0
2010,1,391,0,0,188
2010,2,391,0,0,68
2010,3,391,0.5,3.34E-05,41
2010,4,391,1.5,8.93E-06,383
2011,1,391,0,0,191
2011,2,391,0,0,82
2011,3,391,0.5,2.92E-05,44
2011,4,391,0,NaN,0
2012,1,391,0,0,223
2012,2,391,0,0,81
2012,3,391,0,0,28
2012,4,391,0.5,1.78E-06,421
2014,1,391,0,0,25
2014,2,391,0,0,43
2014,3,391,0,0,34
2014,4,391,1,3.01E-06,409
1999,1,392,0,0,44
1999,2,392,0,0,70
1999,3,392,0,0,34
1999,4,392,0,0,208
2000,1,392,0,0,90
2000,2,392,0,0,33
2000,3,392,0,0,32
2000,4,392,0,0,194
2001,1,392,0,0,131
2001,2,392,0,0,51
2001,3,392,0,0,26
2001,4,392,0,NaN,0
2002,1,392,0,0,202
2002,2,392,0,0,54
2002,3,392,0,0,32
2002,4,392,0,NaN,0
2003,1,392,0,0,199
2003,2,392,0,0,22
2003,3,392,0,0,17
2003,4,392,0,NaN,0
2004,1,392,0,0,152
2004,2,392,0,NaN,0
2004,3,392,0,0,1
2004,4,392,0,0,321
2005,1,392,0,0,148
2005,2,392,0,0,42
2005,3,392,0,0,18
2005,4,392,0,NaN,0
2006,1,392,0,0,193
2006,2,392,0,0,62
2006,3,392,0,0,23
2006,4,392,0,0,262
2007,1,392,0.5,1.07E-05,181
2007,2,392,0,0,66
2007,3,392,0,0,38
2007,4,392,0,NaN,0
2008,1,392,0,0,221
2008,2,392,0,0,78
2008,3,392,0,0,41
2008,4,392,0,0,353
2009,1,392,0,0,257
2009,2,392,0,0,107
2009,3,392,0.5,2.22E-05,55
2009,4,392,0,NaN,0
2010,1,392,0,0,188
2010,2,392,0.5,1.76E-05,68
2010,3,392,0,0,41
2010,4,392,0,0,383
2011,1,392,0,0,191
2011,2,392,0,0,82
2011,3,392,0,0,44
2011,4,392,0,NaN,0
2012,1,392,0.5,6.99E-06,223
2012,2,392,0,0,81
2012,3,392,0,0,28
2012,4,392,0,0,421
2014,1,392,0.5,6.20E-05,25
2014,2,392,0,0,43
2014,3,392,0,0,34
2014,4,392,0.5,1.51E-06,409
1999,1,393,0,0,44
1999,2,393,0,0,70
1999,3,393,0,0,34
1999,4,393,0,0,208
2000,1,393,0,0,90
2000,2,393,0,0,33
2000,3,393,0,0,32
2000,4,393,0,0,194
2001,1,393,0,0,131
2001,2,393,0,0,51
2001,3,393,0,0,26
2001,4,393,0,NaN,0
2002,1,393,0,0,202
2002,2,393,0,0,54
2002,3,393,0,0,32
2002,4,393,0,NaN,0
2003,1,393,0,0,199
2003,2,393,0,0,22
2003,3,393,0,0,17
2003,4,393,0,NaN,0
2004,1,393,0,0,152
2004,2,393,0,NaN,0
2004,3,393,0,0,1
2004,4,393,0.5,4.15E-06,321
2005,1,393,0,0,148
2005,2,393,0,0,42
2005,3,393,0,0,18
2005,4,393,0,NaN,0
2006,1,393,0,0,193
2006,2,393,0,0,62
2006,3,393,0,0,23
2006,4,393,1,6.02E-06,262
2007,1,393,0,0,181
2007,2,393,0,0,66
2007,3,393,0,0,38
2007,4,393,0,NaN,0
2008,1,393,0,0,221
2008,2,393,0,0,78
2008,3,393,0,0,41
2008,4,393,0,0,353
2009,1,393,0,0,257
2009,2,393,0,0,107
2009,3,393,0,0,55
2009,4,393,0,NaN,0
2010,1,393,0,0,188
2010,2,393,0,0,68
2010,3,393,0,0,41
2010,4,393,0,0,383
2011,1,393,0,0,191
2011,2,393,0,0,82
2011,3,393,0,0,44
2011,4,393,0,NaN,0
2012,1,393,0,0,223
2012,2,393,0,0,81
2012,3,393,0,0,28
2012,4,393,0,0,421
2014,1,393,0,0,25
2014,2,393,0,0,43
2014,3,393,1,8.52E-05,34
2014,4,393,0,0,409
1999,1,394,0,0,44
1999,2,394,0,0,70
1999,3,394,0,0,34
1999,4,394,0,0,208
2000,1,394,0,0,90
2000,2,394,0,0,33
2000,3,394,0,0,32
2000,4,394,0,0,194
2001,1,394,0,0,131
2001,2,394,0,0,51
2001,3,394,0,0,26
2001,4,394,0,NaN,0
2002,1,394,0,0,202
2002,2,394,0,0,54
2002,3,394,1.5,8.25E-05,32
2002,4,394,0,NaN,0
2003,1,394,0,0,199
2003,2,394,0,0,22
2003,3,394,0,0,17
2003,4,394,0,NaN,0
2004,1,394,0,0,152
2004,2,394,0,NaN,0
2004,3,394,0,0,1
2004,4,394,0,0,321
2005,1,394,0,0,148
2005,2,394,0,0,42
2005,3,394,0,0,18
2005,4,394,0,NaN,0
2006,1,394,0,0,193
2006,2,394,0,0,62
2006,3,394,0,0,23
2006,4,394,1,6.02E-06,262
2007,1,394,0,0,181
2007,2,394,0.5,2.45E-05,66
2007,3,394,0,0,38
2007,4,394,0,NaN,0
2008,1,394,0.5,8.17E-06,221
2008,2,394,0,0,78
2008,3,394,0,0,41
2008,4,394,0,0,353
2009,1,394,0,0,257
2009,2,394,0,0,107
2009,3,394,0,0,55
2009,4,394,0,NaN,0
2010,1,394,0,0,188
2010,2,394,0,0,68
2010,3,394,0,0,41
2010,4,394,0,0,383
2011,1,394,0,0,191
2011,2,394,0,0,82
2011,3,394,0,0,44
2011,4,394,0,NaN,0
2012,1,394,0,0,223
2012,2,394,0,0,81
2012,3,394,0,0,28
2012,4,394,0.5,1.78E-06,421
2014,1,394,0,0,25
2014,2,394,0,0,43
2014,3,394,0,0,34
2014,4,394,0,0,409
1999,1,395,0,0,44
1999,2,395,0,0,70
1999,3,395,0,0,34
1999,4,395,0,0,208
2000,1,395,0,0,90
2000,2,395,0,0,33
2000,3,395,0,0,32
2000,4,395,0,0,194
2001,1,395,0,0,131
2001,2,395,0,0,51
2001,3,395,0,0,26
2001,4,395,0,NaN,0
2002,1,395,0,0,202
2002,2,395,0,0,54
2002,3,395,0,0,32
2002,4,395,0,NaN,0
2003,1,395,0,0,199
2003,2,395,0,0,22
2003,3,395,0,0,17
2003,4,395,0,NaN,0
2004,1,395,0,0,152
2004,2,395,0,NaN,0
2004,3,395,0,0,1
2004,4,395,0.5,4.15E-06,321
2005,1,395,0,0,148
2005,2,395,0,0,42
2005,3,395,0,0,18
2005,4,395,0,NaN,0
2006,1,395,0,0,193
2006,2,395,0,0,62
2006,3,395,0,0,23
2006,4,395,0,0,262
2007,1,395,0,0,181
2007,2,395,0,0,66
2007,3,395,0,0,38
2007,4,395,0,NaN,0
2008,1,395,0,0,221
2008,2,395,0,0,78
2008,3,395,0,0,41
2008,4,395,0,0,353
2009,1,395,0,0,257
2009,2,395,0,0,107
2009,3,395,0,0,55
2009,4,395,0,NaN,0
2010,1,395,0,0,188
2010,2,395,0,0,68
2010,3,395,0,0,41
2010,4,395,7.5,4.46E-05,383
2011,1,395,0,0,191
2011,2,395,0,0,82
2011,3,395,0,0,44
2011,4,395,0,NaN,0
2012,1,395,0,0,223
2012,2,395,0,0,81
2012,3,395,0,0,28
2012,4,395,0,0,421
2014,1,395,0,0,25
2014,2,395,0,0,43
2014,3,395,0,0,34
2014,4,395,0,0,409
1999,1,406,0,0,44
1999,2,406,0,0,70
1999,3,406,0,0,34
1999,4,406,0,0,208
2000,1,406,0,0,90
2000,2,406,0,0,33
2000,3,406,0,0,32
2000,4,406,0,0,194
2001,1,406,0,0,131
2001,2,406,0,0,51
2001,3,406,0,0,26
2001,4,406,0,NaN,0
2002,1,406,0,0,202
2002,2,406,0,0,54
2002,3,406,0,0,32
2002,4,406,0,NaN,0
2003,1,406,0,0,199
2003,2,406,0,0,22
2003,3,406,0,0,17
2003,4,406,0,NaN,0
2004,1,406,0,0,152
2004,2,406,0,NaN,0
2004,3,406,0,0,1
2004,4,406,0,0,321
2005,1,406,0,0,148
2005,2,406,0,0,42
2005,3,406,0,0,18
2005,4,406,0,NaN,0
2006,1,406,0,0,193
2006,2,406,0,0,62
2006,3,406,0,0,23
2006,4,406,0.5,3.01E-06,262
2007,1,406,0,0,181
2007,2,406,0,0,66
2007,3,406,0,0,38
2007,4,406,0,NaN,0
2008,1,406,0,0,221
2008,2,406,0,0,78
2008,3,406,0,0,41
2008,4,406,0,0,353
2009,1,406,0,0,257
2009,2,406,0,0,107
2009,3,406,0,0,55
2009,4,406,0,NaN,0
2010,1,406,0,0,188
2010,2,406,0,0,68
2010,3,406,0,0,41
2010,4,406,0,0,383
2011,1,406,0,0,191
2011,2,406,0,0,82
2011,3,406,0,0,44
2011,4,406,0,NaN,0
2012,1,406,0,0,223
2012,2,406,0,0,81
2012,3,406,0,0,28
2012,4,406,0,0,421
2014,1,406,0,0,25
2014,2,406,0,0,43
2014,3,406,0,0,34
2014,4,406,0,0,409
1999,1,407,0,0,44
1999,2,407,0,0,70
1999,3,407,0,0,34
1999,4,407,0,0,208
2000,1,407,0,0,90
2000,2,407,0,0,33
2000,3,407,0,0,32
2000,4,407,0,0,194
2001,1,407,0,0,131
2001,2,407,0,0,51
2001,3,407,0,0,26
2001,4,407,0,NaN,0
2002,1,407,0,0,202
2002,2,407,0,0,54
2002,3,407,0,0,32
2002,4,407,0,NaN,0
2003,1,407,0,0,199
2003,2,407,0,0,22
2003,3,407,0,0,17
2003,4,407,0,NaN,0
2004,1,407,0,0,152
2004,2,407,0,NaN,0
2004,3,407,0,0,1
2004,4,407,0,0,321
2005,1,407,0,0,148
2005,2,407,0,0,42
2005,3,407,0,0,18
2005,4,407,0,NaN,0
2006,1,407,0,0,193
2006,2,407,0,0,62
2006,3,407,0.5,7.44E-05,23
2006,4,407,1,6.02E-06,262
2007,1,407,0,0,181
2007,2,407,0,0,66
2007,3,407,0,0,38
2007,4,407,0,NaN,0
2008,1,407,0,0,221
2008,2,407,0,0,78
2008,3,407,0,0,41
2008,4,407,0,0,353
2009,1,407,0,0,257
2009,2,407,0,0,107
2009,3,407,0,0,55
2009,4,407,0,NaN,0
2010,1,407,0,0,188
2010,2,407,0,0,68
2010,3,407,0,0,41
2010,4,407,0,0,383
2011,1,407,0,0,191
2011,2,407,0,0,82
2011,3,407,0,0,44
2011,4,407,0,NaN,0
2012,1,407,0,0,223
2012,2,407,0,0,81
2012,3,407,0,0,28
2012,4,407,0,0,421
2014,1,407,0,0,25
2014,2,407,0,0,43
2014,3,407,0,0,34
2014,4,407,0,0,409
1999,1,408,0,0,44
1999,2,408,0,0,70
1999,3,408,0,0,34
1999,4,408,0,0,208
2000,1,408,0,0,90
2000,2,408,0,0,33
2000,3,408,0,0,32
2000,4,408,0,0,194
2001,1,408,0,0,131
2001,2,408,0,0,51
2001,3,408,0,0,26
2001,4,408,0,NaN,0
2002,1,408,0,0,202
2002,2,408,0,0,54
2002,3,408,0,0,32
2002,4,408,0,NaN,0
2003,1,408,0,0,199
2003,2,408,0,0,22
2003,3,408,0,0,17
2003,4,408,0,NaN,0
2004,1,408,0,0,152
2004,2,408,0,NaN,0
2004,3,408,0,0,1
2004,4,408,0,0,321
2005,1,408,0,0,148
2005,2,408,0,0,42
2005,3,408,0,0,18
2005,4,408,0,NaN,0
2006,1,408,0,0,193
2006,2,408,0,0,62
2006,3,408,0,0,23
2006,4,408,0,0,262
2007,1,408,0,0,181
2007,2,408,0,0,66
2007,3,408,0,0,38
2007,4,408,0,NaN,0
2008,1,408,0,0,221
2008,2,408,0,0,78
2008,3,408,0,0,41
2008,4,408,0,0,353
2009,1,408,0,0,257
2009,2,408,0,0,107
2009,3,408,0,0,55
2009,4,408,0,NaN,0
2010,1,408,0,0,188
2010,2,408,0,0,68
2010,3,408,0,0,41
2010,4,408,0,0,383
2011,1,408,0,0,191
2011,2,408,0,0,82
2011,3,408,0,0,44
2011,4,408,0,NaN,0
2012,1,408,0.5,6.99E-06,223
2012,2,408,4,0.00012527,81
2012,3,408,0,0,28
2012,4,408,1,3.55E-06,421
2014,1,408,0,0,25
2014,2,408,0,0,43
2014,3,408,0,0,34
2014,4,408,2,6.02E-06,409
1999,1,409,0,0,44
1999,2,409,0,0,70
1999,3,409,0,0,34
1999,4,409,0,0,208
2000,1,409,0,0,90
2000,2,409,0,0,33
2000,3,409,0,0,32
2000,4,409,0,0,194
2001,1,409,0,0,131
2001,2,409,0,0,51
2001,3,409,0,0,26
2001,4,409,0,NaN,0
2002,1,409,0,0,202
2002,2,409,0,0,54
2002,3,409,0,0,32
2002,4,409,0,NaN,0
2003,1,409,0,0,199
2003,2,409,0,0,22
2003,3,409,0,0,17
2003,4,409,0,NaN,0
2004,1,409,0.5,1.04E-05,152
2004,2,409,0,NaN,0
2004,3,409,0,0,1
2004,4,409,0,0,321
2005,1,409,1,2.53E-05,148
2005,2,409,0,0,42
2005,3,409,0,0,18
2005,4,409,0,NaN,0
2006,1,409,0,0,193
2006,2,409,0,0,62
2006,3,409,0,0,23
2006,4,409,10,6.02E-05,262
2007,1,409,0,0,181
2007,2,409,0,0,66
2007,3,409,0,0,38
2007,4,409,0,NaN,0
2008,1,409,87,0.001421,221
2008,2,409,0,0,78
2008,3,409,0,0,41
2008,4,409,1,3.49E-06,353
2009,1,409,0,0,257
2009,2,409,0,0,107
2009,3,409,0,0,55
2009,4,409,0,NaN,0
2010,1,409,0,0,188
2010,2,409,0,0,68
2010,3,409,0,0,41
2010,4,409,0,0,383
2011,1,409,1,1.47E-05,191
2011,2,409,0.5,1.45E-05,82
2011,3,409,0,0,44
2011,4,409,0,NaN,0
2012,1,409,0,0,223
2012,2,409,0,0,81
2012,3,409,0,0,28
2012,4,409,3.5,1.24E-05,421
2014,1,409,0,0,25
2014,2,409,0,0,43
2014,3,409,0,0,34
2014,4,409,1,3.01E-06,409
1999,1,410,0,0,44
1999,2,410,0,0,70
1999,3,410,0,0,34
1999,4,410,0,0,208
2000,1,410,0,0,90
2000,2,410,0,0,33
2000,3,410,0,0,32
2000,4,410,0,0,194
2001,1,410,0,0,131
2001,2,410,0,0,51
2001,3,410,0,0,26
2001,4,410,0,NaN,0
2002,1,410,0,0,202
2002,2,410,0,0,54
2002,3,410,0,0,32
2002,4,410,0,NaN,0
2003,1,410,0,0,199
2003,2,410,0,0,22
2003,3,410,0,0,17
2003,4,410,0,NaN,0
2004,1,410,0,0,152
2004,2,410,0,NaN,0
2004,3,410,0,0,1
2004,4,410,0,0,321
2005,1,410,0,0,148
2005,2,410,0,0,42
2005,3,410,0,0,18
2005,4,410,0,NaN,0
2006,1,410,0,0,193
2006,2,410,0,0,62
2006,3,410,0,0,23
2006,4,410,84,0.00050538,262
2007,1,410,0,0,181
2007,2,410,0,0,66
2007,3,410,0,0,38
2007,4,410,0,NaN,0
2008,1,410,0,0,221
2008,2,410,0,0,78
2008,3,410,0,0,41
2008,4,410,0,0,353
2009,1,410,0,0,257
2009,2,410,0,0,107
2009,3,410,0,0,55
2009,4,410,0,NaN,0
2010,1,410,0,0,188
2010,2,410,0,0,68
2010,3,410,0,0,41
2010,4,410,0,0,383
2011,1,410,0,0,191
2011,2,410,0,0,82
2011,3,410,80,0.0046772,44
2011,4,410,0,NaN,0
2012,1,410,0,0,223
2012,2,410,0,0,81
2012,3,410,1,7.80E-05,28
2012,4,410,113,0.00040161,421
2014,1,410,0,0,25
2014,2,410,0,0,43
2014,3,410,0,0,34
2014,4,410,0,0,409
1999,1,411,0,0,44
1999,2,411,0,0,70
1999,3,411,0,0,34
1999,4,411,0,0,208
2000,1,411,0,0,90
2000,2,411,0,0,33
2000,3,411,0,0,32
2000,4,411,0,0,194
2001,1,411,0,0,131
2001,2,411,0,0,51
2001,3,411,0,0,26
2001,4,411,0,NaN,0
2002,1,411,0,0,202
2002,2,411,0,0,54
2002,3,411,0,0,32
2002,4,411,0,NaN,0
2003,1,411,0,0,199
2003,2,411,0,0,22
2003,3,411,0,0,17
2003,4,411,0,NaN,0
2004,1,411,0,0,152
2004,2,411,0,NaN,0
2004,3,411,0,0,1
2004,4,411,0,0,321
2005,1,411,0,0,148
2005,2,411,0,0,42
2005,3,411,0,0,18
2005,4,411,0,NaN,0
2006,1,411,0,0,193
2006,2,411,0,0,62
2006,3,411,0,0,23
2006,4,411,0,0,262
2007,1,411,0,0,181
2007,2,411,0,0,66
2007,3,411,0,0,38
2007,4,411,0,NaN,0
2008,1,411,0,0,221
2008,2,411,0,0,78
2008,3,411,0,0,41
2008,4,411,1.5,5.24E-06,353
2009,1,411,0,0,257
2009,2,411,0,0,107
2009,3,411,0,0,55
2009,4,411,0,NaN,0
2010,1,411,0,0,188
2010,2,411,0.5,1.76E-05,68
2010,3,411,0,0,41
2010,4,411,1.5,8.93E-06,383
2011,1,411,0,0,191
2011,2,411,0,0,82
2011,3,411,0,0,44
2011,4,411,0,NaN,0
2012,1,411,0,0,223
2012,2,411,0,0,81
2012,3,411,0,0,28
2012,4,411,0,0,421
2014,1,411,0,0,25
2014,2,411,0,0,43
2014,3,411,0,0,34
2014,4,411,0,0,409
1999,1,412,0,0,44
1999,2,412,0,0,70
1999,3,412,0,0,34
1999,4,412,0,0,208
2000,1,412,0,0,90
2000,2,412,0,0,33
2000,3,412,0,0,32
2000,4,412,0,0,194
2001,1,412,0,0,131
2001,2,412,0,0,51
2001,3,412,0,0,26
2001,4,412,0,NaN,0
2002,1,412,0,0,202
2002,2,412,0,0,54
2002,3,412,0,0,32
2002,4,412,0,NaN,0
2003,1,412,0,0,199
2003,2,412,0,0,22
2003,3,412,0,0,17
2003,4,412,0,NaN,0
2004,1,412,0,0,152
2004,2,412,0,NaN,0
2004,3,412,0,0,1
2004,4,412,0,0,321
2005,1,412,0,0,148
2005,2,412,0,0,42
2005,3,412,0,0,18
2005,4,412,0,NaN,0
2006,1,412,0,0,193
2006,2,412,0,0,62
2006,3,412,0,0,23
2006,4,412,3,1.80E-05,262
2007,1,412,0,0,181
2007,2,412,0,0,66
2007,3,412,0,0,38
2007,4,412,0,NaN,0
2008,1,412,0,0,221
2008,2,412,0,0,78
2008,3,412,0,0,41
2008,4,412,1,3.49E-06,353
2009,1,412,0,0,257
2009,2,412,0,0,107
2009,3,412,0,0,55
2009,4,412,0,NaN,0
2010,1,412,0,0,188
2010,2,412,0,0,68
2010,3,412,0,0,41
2010,4,412,1,5.95E-06,383
2011,1,412,0,0,191
2011,2,412,0,0,82
2011,3,412,2,0.00011693,44
2011,4,412,0,NaN,0
2012,1,412,0,0,223
2012,2,412,0,0,81
2012,3,412,0,0,28
2012,4,412,14,4.98E-05,421
2014,1,412,0,0,25
2014,2,412,0,0,43
2014,3,412,0,0,34
2014,4,412,0,0,409
1999,1,413,0,0,44
1999,2,413,0,0,70
1999,3,413,0,0,34
1999,4,413,0,0,208
2000,1,413,0,0,90
2000,2,413,0,0,33
2000,3,413,0,0,32
2000,4,413,0,0,194
2001,1,413,0,0,131
2001,2,413,0,0,51
2001,3,413,0,0,26
2001,4,413,0,NaN,0
2002,1,413,0,0,202
2002,2,413,0,0,54
2002,3,413,0,0,32
2002,4,413,0,NaN,0
2003,1,413,0,0,199
2003,2,413,0,0,22
2003,3,413,0,0,17
2003,4,413,0,NaN,0
2004,1,413,0,0,152
2004,2,413,0,NaN,0
2004,3,413,0,0,1
2004,4,413,0,0,321
2005,1,413,0,0,148
2005,2,413,0,0,42
2005,3,413,0,0,18
2005,4,413,0,NaN,0
2006,1,413,0,0,193
2006,2,413,0,0,62
2006,3,413,0,0,23
2006,4,413,0.5,3.01E-06,262
2007,1,413,0,0,181
2007,2,413,0,0,66
2007,3,413,0,0,38
2007,4,413,0,NaN,0
2008,1,413,0,0,221
2008,2,413,0,0,78
2008,3,413,0,0,41
2008,4,413,0,0,353
2009,1,413,0,0,257
2009,2,413,0,0,107
2009,3,413,0,0,55
2009,4,413,0,NaN,0
2010,1,413,0,0,188
2010,2,413,0,0,68
2010,3,413,0,0,41
2010,4,413,0,0,383
2011,1,413,0,0,191
2011,2,413,0,0,82
2011,3,413,0,0,44
2011,4,413,0,NaN,0
2012,1,413,0,0,223
2012,2,413,0,0,81
2012,3,413,0,0,28
2012,4,413,0.5,1.78E-06,421
2014,1,413,0,0,25
2014,2,413,0,0,43
2014,3,413,0,0,34
2014,4,413,0,0,409
1999,1,414,0,0,44
1999,2,414,0,0,70
1999,3,414,0,0,34
1999,4,414,0,0,208
2000,1,414,0,0,90
2000,2,414,0,0,33
2000,3,414,0,0,32
2000,4,414,0,0,194
2001,1,414,0,0,131
2001,2,414,0,0,51
2001,3,414,0,0,26
2001,4,414,0,NaN,0
2002,1,414,0,0,202
2002,2,414,0,0,54
2002,3,414,0,0,32
2002,4,414,0,NaN,0
2003,1,414,0,0,199
2003,2,414,0,0,22
2003,3,414,0,0,17
2003,4,414,0,NaN,0
2004,1,414,0,0,152
2004,2,414,0,NaN,0
2004,3,414,0,0,1
2004,4,414,0,0,321
2005,1,414,0,0,148
2005,2,414,0,0,42
2005,3,414,0,0,18
2005,4,414,0,NaN,0
2006,1,414,0,0,193
2006,2,414,0,0,62
2006,3,414,0,0,23
2006,4,414,0,0,262
2007,1,414,0,0,181
2007,2,414,0,0,66
2007,3,414,0,0,38
2007,4,414,0,NaN,0
2008,1,414,0,0,221
2008,2,414,0,0,78
2008,3,414,0,0,41
2008,4,414,1.5,5.24E-06,353
2009,1,414,0,0,257
2009,2,414,0,0,107
2009,3,414,0,0,55
2009,4,414,0,NaN,0
2010,1,414,0,0,188
2010,2,414,0,0,68
2010,3,414,0,0,41
2010,4,414,0,0,383
2011,1,414,0,0,191
2011,2,414,0,0,82
2011,3,414,0,0,44
2011,4,414,0,NaN,0
2012,1,414,0,0,223
2012,2,414,0,0,81
2012,3,414,0,0,28
2012,4,414,0,0,421
2014,1,414,0,0,25
2014,2,414,0,0,43
2014,3,414,0,0,34
2014,4,414,0,0,409
1999,1,415,0,0,44
1999,2,415,0,0,70
1999,3,415,0,0,34
1999,4,415,0,0,208
2000,1,415,0,0,90
2000,2,415,0,0,33
2000,3,415,0,0,32
2000,4,415,0,0,194
2001,1,415,0,0,131
2001,2,415,0,0,51
2001,3,415,0,0,26
2001,4,415,0,NaN,0
2002,1,415,0,0,202
2002,2,415,0,0,54
2002,3,415,0,0,32
2002,4,415,0,NaN,0
2003,1,415,0,0,199
2003,2,415,0,0,22
2003,3,415,0,0,17
2003,4,415,0,NaN,0
2004,1,415,0,0,152
2004,2,415,0,NaN,0
2004,3,415,0,0,1
2004,4,415,0,0,321
2005,1,415,0,0,148
2005,2,415,0,0,42
2005,3,415,0,0,18
2005,4,415,0,NaN,0
2006,1,415,0,0,193
2006,2,415,0,0,62
2006,3,415,0,0,23
2006,4,415,0,0,262
2007,1,415,0,0,181
2007,2,415,0,0,66
2007,3,415,0,0,38
2007,4,415,0,NaN,0
2008,1,415,0,0,221
2008,2,415,0,0,78
2008,3,415,0,0,41
2008,4,415,0,0,353
2009,1,415,0,0,257
2009,2,415,0,0,107
2009,3,415,0,0,55
2009,4,415,0,NaN,0
2010,1,415,0,0,188
2010,2,415,0,0,68
2010,3,415,0,0,41
2010,4,415,0,0,383
2011,1,415,0,0,191
2011,2,415,0,0,82
2011,3,415,0,0,44
2011,4,415,0,NaN,0
2012,1,415,0,0,223
2012,2,415,0,0,81
2012,3,415,0,0,28
2012,4,415,0,0,421
2014,1,415,0,0,25
2014,2,415,0,0,43
2014,3,415,0,0,34
2014,4,415,0,0,409
1999,1,416,0,0,44
1999,2,416,0,0,70
1999,3,416,0,0,34
1999,4,416,0,0,208
2000,1,416,0,0,90
2000,2,416,0,0,33
2000,3,416,0,0,32
2000,4,416,0,0,194
2001,1,416,0,0,131
2001,2,416,0,0,51
2001,3,416,0,0,26
2001,4,416,0,NaN,0
2002,1,416,0,0,202
2002,2,416,0,0,54
2002,3,416,0,0,32
2002,4,416,0,NaN,0
2003,1,416,500,0.007768,199
2003,2,416,0,0,22
2003,3,416,0,0,17
2003,4,416,0,NaN,0
2004,1,416,0.5,1.04E-05,152
2004,2,416,0,NaN,0
2004,3,416,0,0,1
2004,4,416,0,0,321
2005,1,416,0,0,148
2005,2,416,0,0,42
2005,3,416,0,0,18
2005,4,416,0,NaN,0
2006,1,416,0,0,193
2006,2,416,0,0,62
2006,3,416,0,0,23
2006,4,416,0,0,262
2007,1,416,0,0,181
2007,2,416,0,0,66
2007,3,416,0,0,38
2007,4,416,0,NaN,0
2008,1,416,0,0,221
2008,2,416,0,0,78
2008,3,416,0,0,41
2008,4,416,0,0,353
2009,1,416,2.5,2.67E-05,257
2009,2,416,0,0,107
2009,3,416,0,0,55
2009,4,416,0,NaN,0
2010,1,416,0,0,188
2010,2,416,0,0,68
2010,3,416,0,0,41
2010,4,416,0,0,383
2011,1,416,4,5.87E-05,191
2011,2,416,0,0,82
2011,3,416,0,0,44
2011,4,416,0,NaN,0
2012,1,416,0,0,223
2012,2,416,0,0,81
2012,3,416,0,0,28
2012,4,416,0,0,421
2014,1,416,0,0,25
2014,2,416,0,0,43
2014,3,416,0,0,34
2014,4,416,0,0,409
1999,1,417,0,0,44
1999,2,417,0,0,70
1999,3,417,0,0,34
1999,4,417,0,0,208
2000,1,417,0,0,90
2000,2,417,0,0,33
2000,3,417,0,0,32
2000,4,417,0,0,194
2001,1,417,0,0,131
2001,2,417,0,0,51
2001,3,417,0,0,26
2001,4,417,0,NaN,0
2002,1,417,0,0,202
2002,2,417,0,0,54
2002,3,417,0,0,32
2002,4,417,0,NaN,0
2003,1,417,0,0,199
2003,2,417,0,0,22
2003,3,417,0,0,17
2003,4,417,0,NaN,0
2004,1,417,0,0,152
2004,2,417,0,NaN,0
2004,3,417,0,0,1
2004,4,417,0,0,321
2005,1,417,0,0,148
2005,2,417,0,0,42
2005,3,417,0,0,18
2005,4,417,0,NaN,0
2006,1,417,0,0,193
2006,2,417,0,0,62
2006,3,417,0,0,23
2006,4,417,0,0,262
2007,1,417,0,0,181
2007,2,417,0,0,66
2007,3,417,0,0,38
2007,4,417,0,NaN,0
2008,1,417,0,0,221
2008,2,417,0,0,78
2008,3,417,0,0,41
2008,4,417,0,0,353
2009,1,417,0,0,257
2009,2,417,0,0,107
2009,3,417,0,0,55
2009,4,417,0,NaN,0
2010,1,417,0,0,188
2010,2,417,0,0,68
2010,3,417,0,0,41
2010,4,417,0,0,383
2011,1,417,0,0,191
2011,2,417,1.5,4.36E-05,82
2011,3,417,0,0,44
2011,4,417,0,NaN,0
2012,1,417,0,0,223
2012,2,417,0,0,81
2012,3,417,0,0,28
2012,4,417,0,0,421
2014,1,417,0,0,25
2014,2,417,0,0,43
2014,3,417,0,0,34
2014,4,417,0.5,1.51E-06,409
1999,1,418,0,0,44
1999,2,418,0,0,70
1999,3,418,0,0,34
1999,4,418,0,0,208
2000,1,418,0,0,90
2000,2,418,0,0,33
2000,3,418,0,0,32
2000,4,418,0,0,194
2001,1,418,0,0,131
2001,2,418,0,0,51
2001,3,418,0,0,26
2001,4,418,0,NaN,0
2002,1,418,0,0,202
2002,2,418,0,0,54
2002,3,418,0,0,32
2002,4,418,0,NaN,0
2003,1,418,1.5,2.33E-05,199
2003,2,418,0,0,22
2003,3,418,0,0,17
2003,4,418,0,NaN,0
2004,1,418,0,0,152
2004,2,418,0,NaN,0
2004,3,418,0,0,1
2004,4,418,0,0,321
2005,1,418,0.5,1.26E-05,148
2005,2,418,0,0,42
2005,3,418,0,0,18
2005,4,418,0,NaN,0
